Date,RegionName,InventoryRaw_AllHomes,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio
2017-09-30,Nebraska,4941,109950,135000,178000,305099.5,352000,198000,235019,139450,196250,3.11212502979332,2.33333333333333,3.125,5100,5000,5290,865,975,1250,1300,,,,752,925,1250,660
2017-09-30,Nevada,14524,148000,199999.5,264500,350000,464407,295000,155450,275000,3E+05,2.22321031569587,3.2352344419012,2.17509516041327,7500,5000,8000,925,1100,1350,1600,2000,1350,1070,925,1050,1425,
2017-09-30,NewHampshire,7518,115000,194900,275000,389900,357000,279000,214900,249900,289900,3.4614167765212,2.94394570573591,3.53503270941419,10000,6800,10000,1050,1352,1625,2000,,1650,1400,1150,1252,1795,892.5
2017-09-30,NewJersey,48305,169900,229900,339000,515000,719900,299000,256925,295000,299999,3.63768643142961,3.42987834686904,3.66006008387947,10000,10000,10000,1600,1900,2100,2400,,1900,1850,1650,1810,1950,1800
2017-09-30,NewMexico,12344,142500,164000,209900,288000,434000,222900,181250,245000,224900,2.98507462686567,4.00080032012805,2.94290759270159,6000,9950,6000,700,875,1200,1395,,1200,1040,680,767,1200,825
2017-09-30,NewYork,67299,288888,222000,199500,314900,490000,339000,729000,518000,297995,4.00667779632721,3.83557422295222,4.01606425702812,10000,25000,10000,2159,2399,2800,,,3600,3100,2500,2400,,2500
2017-09-30,NorthCarolina,51599,149000,159900,209000,336990,489900,249900,199900,199900,250000,2.80561122244489,2.70379888678199,2.81081081081082,7000,5000,7100,1040,1116,1248,1575,1995,1250,1050,770,1139,1275,1350
2017-09-30,Ohio,41682,82750,92900,138500,249900,279990,154900,144900,87000,154900,3.57398141529665,3.18674314850224,3.584229390681,5000,5000,5000,745,875,1050,1430,,1050,1132.5,700,875,1025,850
2017-09-30,Oklahoma,20729,65000,75000,159900,270099,410000,179900,90000,177450,179900,2.6389638159508,3.13940840532496,2.63296471827278,5000,3300,5000,675,750,1000,1395,1145,995,,742,772,1000,1000
2017-09-30,Oregon,17424,245000,274900,332900,445000,545000,353992.5,275000,359450,359900,2.94117647058824,3.13961255845023,2.93203883495146,10000,10000,10000,1345,1436,1750,2100,,1750,1550,1195,1395,1795,1386
2017-09-30,Pennsylvania,55078,128000,134900,170000,3E+05,335842,189900,214800,125000,189900,3.50877192982456,3.03214069132808,3.54076249112233,6000,6000,6000,1090,1250,1338,1650,,1300,1525,990,1210,1275,1195
2017-09-30,RhodeIsland,4602,189900,229900,289000,389000,260000,299000,249000,229000,299900,3.58620689655172,3.33444481493831,3.63702491362066,10000,8400,10000,1150,1400,1800,2300,2200,1850,1500,1300,1375,2000,1150
2017-09-30,SouthCarolina,29564,175000,155000,214700,305000,381450,239000,175900,,247500,2.64477535955199,2.90884527872582,2.60752806858526,5400,5000,5569,,1125,1312.5,1650,,1310,1200,975,1170,1350,1340
2017-09-30,SouthDakota,3417,,173900,205000,240400,391450,215000,171500,161000,215700,2.99298297999403,,2.9852582608929,6000,,6000,640,814.5,1150,1350,,1100,,700,795,1100,
2017-09-30,Tennessee,30388,189900,168750,224900,359000,522500,225000,219950,141250,225000,2.98618887644644,2.38436077641245,3.03214069132808,6000,5400,6000,1295,1149,1200,1500,1597.5,1295,1325,800,1240,1275,1350
2017-09-30,Texas,104340,151700,185000,224000,329766,485900,269000,225000,228000,269900,2.56410256410257,2.96855574759696,2.5609756097561,7000,5900,7000,1100,1330,1495,1850,2500,1500,1250,975,1240,1525,1400
2017-09-30,Utah,9140,,219900,299250,368950,469900,329000,323400,,329900,2.60540086887835,2.64255910987483,2.60162601626016,10000,6000,10000,950,1092.5,1375,1595,1795,1450,1325,910,1100,1495,
2017-09-30,Vermont,6358,1E+05,169900,257000,375000,4E+05,249000,175000,181000,255000,4.63134494257132,4.32372949179672,4.63768115942029,10000,10000,10000,1200,,,,,,,,1600,,
2017-09-30,Virginia,41692,209900,185000,249900,388990,549700,298000,254755,214900,299950,2.56410256410257,2.25141505449016,2.59129266991771,9000,5100,9100,1475,1477,1550,1975,2500,1600,1650,975,1515,1600,1664
2017-09-30,Washington,22026,239000,269000,335000,441900,559000,350000,285206,350000,359950,3.01670353151732,2.99820182800419,3.0188679245283,10000,10000,10000,1700,1695,1950,2400,2595,1995,1775,1350,1670,2095,1410
2017-09-30,WestVirginia,10327,79900,89900,149500,234900,289250,150000,149000,119700,150000,4.44444444444444,,4.44543253791809,6000,,6000,580,750,1050,1300,,1000,1050,,697.5,1000,785
2017-09-30,Wisconsin,31801,99900,144900,198625,254999,285000,194900,179900,131000,197000,3.4494653328734,2.98730395817774,3.45065562456867,6000,5000,6100,842.5,950,1165,1250,,1150,,795,950,1120,925
2017-09-30,Wyoming,5068,157200,172500,235000,289000,399000,239000,,209950,239000,3.25814536340853,,3.25240888144114,8000,,8000,650,750,1100,,,1100,,725,725,1100,1000
2017-10-31,Alabama,26649,,125000,169900,279992.5,349900,192394,237500,131250,189900,3.14769975786925,2.5000125000625,3.17644887412329,5000,5000,5000,740,800,1000,1450,1950,995,1000,670,840,995,980
2017-10-31,Alaska,3568,120500,182032,279900,369900,469950,275000,185900,399900,294000,2.40198206942351,2.70416441319632,2.35756385068763,6000,5000,7000,950,1195,1650,2000,1600,1600,1400,1165,1195,1650,
2017-10-31,Arizona,28517,89900,209900,259000,334990,435995,269990,180000,265000,279900,1.90568739283673,2.14669051878354,1.8875047187618,5000,5000,5000,910,1074,1250,1395,,1350,1200,850,1080,1395,1350
2017-10-31,Arkansas,16263,115000,89000,149900,272500,386860,164900,164950,184500,164900,3.45119074375007,,3.45065562456867,5100,,5100,660,725,995,1495,,1000,900,675,748,1020,1000
2017-10-31,California,63499,329000,389000,459000,599900,895000,499990,460000,719950,515000,2.63435194942044,2.44531997448709,2.66666666666666,11000,10000,11000,1946.5,2345,2700,2900,3397,2650,2595,1895,2200,2695,1900
2017-10-31,Colorado,20816,274000,320000,384000,5E+05,686900,407032.5,324557.5,475000,420000,2.35294117647059,2.50031257814454,2.33801961449829,10000,7500.5,10000,1415,1650,1899,2200,2395,1800,1550,1250,1509,1895,1365
2017-10-31,Connecticut,21744,149900,190000,269900,434900,629000,309900,204900,214900,335900,3.584229390681,3.36586166214812,3.63702491362066,10000,6550,10000,1300,1400,1700,2025,1500,1700,1500,1200,1399,1850,1275
2017-10-31,Delaware,5996,157900,184949.5,254900,350700,499900,275000,266343,,276900,2.85771442102671,3.08641975308642,2.83333333333333,7000,6000,7000,983,1175,1300,1710,,1300,1200,950,1103.5,1350,1050
2017-10-31,DistrictofColumbia,1430,388750,579900,664999,850000,1799499.5,560000,475000,,649900,3.3567662565905,3.34730143079629,3.40947834981248,20000,16210.5,24900,2236,3000,3400,3500,,2550,2395,2200,2300,3100,1860
2017-10-31,Florida,126508,180000,199999,264500,360000,549000,279900,249900,292089,289900,2.78260869565218,3.33555703802535,2.64650283553876,8000,7450,8000,1350,1600,1800,2195,3000,1795,1800,1600,1600,1750,1695
2017-10-31,Georgia,50642,168500,164000,185000,285177,400690,239000,2E+05,,239900,2.85714285714286,2.8694463656424,2.85714285714286,7000,5900,7000,1205,1254,1250,1577,1900,1300,1300,865,1270,1300,1260.5
2017-10-31,Hawaii,6302,382157,525000,650000,899000,1250000,599000,475000,895000,699000,3.03642424242425,2.8760197044335,3.15056072536388,15000,11000,17950,1695,2050,2600,3000,2600,2295,2000,1800,1950,2600,1400
2017-10-31,Idaho,9525,180000,186900,244990,297000,389900,269000,279900,242000,269000,2.70343336036767,4.55729166666666,2.68421052631579,6000,10000,6000,670,850,1200,1450,,1250,1000,850,850,1250,
2017-10-31,Illinois,57352,115700,149900,199900,320000,375000,210900,224000,199900,209900,2.94290759270159,2.80293169688825,2.96169540339118,5339.5,6000,5100,1450,1500,1700,1900,,1595,1688,1550,1550,1500,1470
2017-10-31,Indiana,23754,77600,89900,154900,259899,359000,166500,149900,84900,167900,3.02426078815436,2.77777777777778,3.03122158229766,5000,5000,5000,700,815,1095,1395,,1050,1100,650,841,1050,1050
2017-10-31,Iowa,13596,88000,119900,176750,274900,359975,168999,189900,139000,165000,3.1578947368421,3.02857142857142,3.17122593718339,5000,5000,5000,725,858,1175,,,1080,1000,765,850,1100,825
2017-10-31,Kansas,11386,66000,76000,149000,269950,349900,170000,,156500,170000,3.27272727272727,,3.26414409509551,5000,,5000,715,775,1095,1300,1200,1000,795,790,795,1000,
2017-10-31,Kentucky,17012,86000,119900,160000,269900,359000,169999,159900,149900,170000,3.27868852459017,2.63227165043433,3.33333333333333,5000,4900,5000,763,859,1100,1595,,1050,1000,725,832.5,1095,995
2017-10-31,Louisiana,19533,,124700,184900,279250,4E+05,204900,259900,245000,202900,3.10679611650485,3.584229390681,3.08149610171158,5900.5,9350,5900,917.5,950,1200,1512.5,,1200,1250,1100,1050,1200,1300
2017-10-31,Maine,9071,129900,179900,235000,294900,360000,229900,259000,179900,229000,3.85989992852037,3.02437664451908,4.0016006402561,10000,8000,10000,1100,1285,1575,1625,,1600,1697.5,1100,1200,1575,
2017-10-31,Maryland,22390,139000,214950,359000,489900,749990,3E+05,225000,269000,315000,2.94985250737463,2.94394570573591,2.94985250737463,10000,6000,10000,1450.5,1547,1728,2000,3275,1700,1595,1170,1544,1700,1675
2017-10-31,Massachusetts,18451,299950,327250,379900,550000,649900,419900,399000,350000,429000,3.1683593225598,3.11224489795918,3.19320937752627,10000,10000,10000,1985,2300,2750,3400,4000,2450,2400,2400,2350,2500,1700
2017-10-31,Michigan,45008,97700,134900,189900,321100,445000,169000,205900,129900,164900,3.71587891662241,3.00230946882217,3.81787884728485,5100,5100,5100,825,1019,1100,1850,,1100,1350,825,1000,1049,950
2017-10-31,Minnesota,21112,159900,189000,239900,344900,459000,248900,179900,208500,249900,2.94247468484741,3.22788896061975,2.94117647058824,7450,5100,7501,1230,1365,1500,1700,2100,1495,1295,960,1301,1500,1175
2017-10-31,Mississippi,11915,89900,99500,159900,267500,333900,176697.5,225000,127000,175000,3.48837209302325,2.70537124802528,3.5,5000,5000,5000,699,800,1100,1450,,1100,,700,800,1100,1000
2017-10-31,Missouri,29840,81856,99500,161900,289900,379900,169000,159500,149000,169500,3.33555703802535,3.33555703802535,3.33555703802535,5000,5000,5000,752,814,996.5,1250,1100,950,962.5,725,825,950,900
2017-10-31,Montana,6574,185000,215000,289500,365000,475000,299000,259900,280000,299900,3.22598566308244,,3.21290322580645,10000,,10000,675,825,1275,1442.5,,1200,,785,795,1200,690
2017-10-31,Nebraska,4932,115500,134900,176700,309828,369900,195000,224119,149000,194500,3.01003344481605,3.22106192087072,3.01003344481605,5000,5000,5000,840,955,1250,1350,,,,750,900,1200,650
2017-10-31,Nevada,14180,135000,210000,265000,350998,468000,297495,158700,279900,305000,2.26563369090186,3.2258064516129,2.22222222222223,7900,5200,8000,920,1099,1350,1600,2000,1350,1050,925,1050,1400,
2017-10-31,NewHampshire,7160,109950,194900,274950,394000,349900,279900,219000,249900,289900,3.33555703802535,3.13482704402516,3.35917312661499,10000,6750,10000,1029.5,1350,1650,2000,,1650,1400,1197.5,1250,1800,892.5
2017-10-31,NewJersey,47182,174900,236900,339450,509000,744900,299000,265000,299900,299900,3.59869420950926,3.23089350068348,3.6697247706422,10000,10000,10000,1595,1900,2100,2400,,1850,1800,1650,1810,1900,1800
2017-10-31,NewMexico,11998,144900,159900,209000,287170,437000,219900,187490,242500,220000,2.98989232019504,3.5483870967742,2.96049714120158,6000,10000,6000,700,889,1200,1350,,1200,1058,675,780,1225,850
2017-10-31,NewYork,66378,289000,225000,199000,315000,489900,339900,749000,499999,299000,3.98078975453575,3.84615384615384,4.000008000016,10000,27753.5,10000,2100,2337,2650,,,3295,3050,2500,2340,,2430
2017-10-31,NorthCarolina,51550,149000,161900,210000,338400,494999.5,250000,205500,199250,254000,2.83333333333333,2.97738589782388,2.82822927415996,7000,5100,7000,1039,1102,1235,1595,1995,1250,1075,775,1135,1275,1349
2017-10-31,Ohio,40372,82500,92000,138000,250000,275000,154900,144900,87550,154900,3.63636363636364,3.4494653328734,3.63855421686747,5000,5000,5000,710,875,1050,1477.5,,1025,1100,725,860,1000,750
2017-10-31,Oklahoma,20182,63900,75000,159900,269900,414900,179000,89825,175000,179900,2.72426552444364,3.45609290486796,2.70700336303027,5000,3150.5,5000,650,750,1000,1350,1095,995,,725,750,995,995
2017-10-31,Oregon,16546,240000,274945,334900,444700,545000,354900,279000,359450,359900,2.89855072463768,2.77816363383804,2.91318702660711,10000,9100,10000,1332,1420,1700,2095,,1749,1535,1195,1395,1765,1350
2017-10-31,Pennsylvania,54136,128896.5,136274.5,174900,304900,339900,190000,219900,125000,189900,3.4494653328734,3.12695434646654,3.46020761245674,6000,5999,6000,1060,1230,1325,1650,,1300,1500,975,1200,1250,1195
2017-10-31,RhodeIsland,4494,179900,229325,279900,379900,269000,289900,249000,229900,299000,3.58083300981643,3.5483870967742,3.584229390681,10000,10000,10000,1200,1400,1785,2300,2200,1850,1600,1350,1400,2000,1150
2017-10-31,SouthCarolina,29347,175000,157900,215000,304220,381450,239900,179000,,248900,2.52674033022386,2.56410256410257,2.51716488299425,5100,5000,5400,,1085,1300,1600,,1300,1200,950,1135,1300,1325
2017-10-31,SouthDakota,3398,,172500,209000,239950,389900,217000,160000,165000,218250,3.07692307692308,,3.07049496464538,6000,,6000,635,804,1132.5,1335,,1100,,682.5,790,1100,
2017-10-31,Tennessee,30074,185000,169000,221200,359900,522000,225000,219900,144900,225000,2.92753623188405,2.32666356444858,2.94290759270159,6000,5100,6000,1258,1093,1200,1495,1597.5,1260,1300,797,1199,1250,1330
2017-10-31,Texas,101644,150000,189000,224900,329000,482750,269000,225000,229000,269900,2.63157894736842,2.94985250737463,2.62172284644194,7000,6000,7000,1100,1300,1450,1800,2500,1495,1250,975,1225,1500,1395
2017-10-31,Utah,8984,,224900,299900,370000,474900,329900,309900,,330000,2.46341463414634,2.29885057471264,2.48290556033381,9900,5100,10000,959,1090,1355,1592.5,1750,1425,1300,900,1099,1450,
2017-10-31,Vermont,6113,99000,169900,264900,379900,425000,249000,174249.5,185000,259000,4.60526315789473,4.83091787439613,4.57809882747068,10000,10000,10000,1130,,,,,,,,1600,,
2017-10-31,Virginia,39973,209900,185000,249900,389900,549900,299000,254900,219450,299999,2.56476019492178,2.38095238095238,2.57953568357696,8000,6000,8800,1475,1495,1500,1950,2500,1600,1615,950,1524,1595,1652
2017-10-31,Washington,21392,233950,265000,334000,445888,566990,350000,289900,369450,359900,2.98510135911665,3.05183009251017,2.98507462686567,10000,10000,10000,1675,1695,1895,2350,2495,1950,1750,1350,1650,1995,1400
2017-10-31,WestVirginia,10118,79900,89900,148950,235000,286750,149900,149000,119500,149900,4.48717948717948,,4.47859516646019,5400,,5330,595,725,1050,1200,,975,1050,,675,975,700
2017-10-31,Wisconsin,30223,99900,144900,194900,249900,275000,194000,179900,129900,195000,3.3500837520938,3.34029751660386,3.35592126492417,5100,5000,5100,885,985,1225,1375,,1200,,845,980,1192.5,895
2017-10-31,Wyoming,4714,164950,173000,234900,289000,404900,238000,,205000,236900,3.09597523219814,,3.09597523219814,7000,,7000,625,747.5,1000,,,1000,,712.5,716,1050,1000
2017-11-30,Alabama,26105,,124900,168900,271462.5,335600,189900,235000,125000,189500,3.24412026953941,2.79635258358663,3.27868852459017,5000,5000,5000,744,795,1000,1450,2050,995,1000,645,840,995,975
2017-11-30,Alaska,3321,115000,179900,275000,369000,464900,273000,199000,405000,289000,2.26969696969697,2.27324403654554,2.26540880503144,5100,5000,6000,900,1200,1600,1997,1699,1595,1395,1150,1195,1650,
2017-11-30,Arizona,29028,90000,212900,259900,329900,435000,270000,180000,269900,279900,1.78799275992572,2.27272727272727,1.75438596491229,5000,5000,5000,915,1059.5,1250,1400,,1350,1200,850,1080,1390,1350
2017-11-30,Arkansas,15955,115000,89900,150000,277388,377250,163900,165000,176000,163500,3.426614481409,,3.41296928327645,5000,,5000,665,695,975,1497.5,,1000,900,675,725,1000,1000
2017-11-30,California,59949,329900,385000,455000,599000,895000,499000,457500,719000,510000,2.5974025974026,2.56739409499358,2.59927797833935,10100,10000,10100,1936,2300,2695,2899,3350,2600,2550,1890,2195,2650,1875
2017-11-30,Colorado,18375,269000,318000,379900,5E+05,680000,4E+05,314900,459000,415900,2.33688829666716,2.60223048327137,2.32585184323758,10000,9000,10000,1406,1640,1900,2275,2450,1800,1550,1250,1522,1900,1360
2017-11-30,Connecticut,20233,144900,195000,269000,429000,639900,3E+05,209900,209900,329900,3.58107770322407,3.51724137931034,3.59936383555714,10000,7000,10000,1295,1400,1700,2100,1550,1700,1495,1200,1350,1850,1295
2017-11-30,Delaware,5952,150000,184900,254900,350000,549900,275000,269450,,275900,2.94117647058824,3.34448160535117,2.94117647058824,7000,6100,7000,985,1155,1305,1700,,1300,1200,950,1099.5,1350,1085
2017-11-30,DistrictofColumbia,1747,388500,575000,649999,835000,1795000,550000,465000,,649000,3.1452784503632,2.7777392038542,3.3334,20000,14900,25000,2200,3016,3400,3500,,2550,2395,2150,2295,3000,1836
2017-11-30,Florida,130903,183900,204000,269000,359000,535000,284900,254900,294450,293000,2.71739130434783,3.22788896061975,2.5706940874036,7900,7900,7900,1372,1620,1800,2200,3100,1800,1800,1600,1600,1755,1695
2017-11-30,Georgia,48907,165000,164250,185900,282350,394000,239900,199999,,240945,2.83152493452349,2.63157894736842,2.85714285714286,6000,5000,6100,1215,1265,1250,1575,1945,1300,1277,900,1275,1300,1275
2017-11-30,Hawaii,6331,389000,534000,659000,899000,1250000,599000,475000,895000,699000,3.33333333333333,2.9575246732462,3.61881785283474,15000,11000,20000,1750,2000,2600,2950,2600,2300,2000,1850,1995,2600,1497.5
2017-11-30,Idaho,8491,189000,185000,249011.5,299000,390000,272900,279000,240000,272495,2.59259259259259,3.13413765283656,2.57271958175276,6000,10000,6000,695,850,1198.5,1425,,1225,1050,849,845,1250,
2017-11-30,Illinois,53381,109700,149500,199000,318676.5,369900,209900,222000,195000,205000,2.94290759270159,2.75198571516532,2.98596595998806,5000,5000,5000,1472,1500,1695,1895,,1575,1675,1555,1550,1500,1450
2017-11-30,Indiana,22743,75000,89250,152500,259900,355995,164900,149200,79900,165000,2.92825768667643,2.17917675544794,2.94964028776978,5000,4000,5000,699,823,1075,1350,,1000,1100,650,849,1000,1050
2017-11-30,Iowa,12813,89950,119900,175000,275000,364900,169000,190000,139900,165000,3.29032258064517,3.26633165829145,3.30524156880384,5000,4000,5000,696.5,850,1184,,,1089,1044,750,830,1100,825
2017-11-30,Kansas,10898,59000,75000,145000,270000,350000,169900,,158900,169900,3.33333333333333,,3.33333333333333,5000,,5000,702,775,1075,1357.5,1297.5,1025,900,750,779,1030,
2017-11-30,Kentucky,16678,87000,119900,161000,269900,362388.5,169900,162000,149250,169997,3.3003300330033,2.87774026038043,3.33555703802535,5000,4400.5,5000,725,825,1095,1550,,1050,1000,740,815,1050,995
2017-11-30,Louisiana,19497,,124900,184900,284000,424900,204900,259950,249000,202000,3.1502767134951,3.37254901960784,3.14510525240139,6000,8255,6000,895,950,1195,1500,,1225,1250,1100,1000,1200,1300
2017-11-30,Maine,8383,132950,178000,234900,289000,349900,229000,254900,179000,225000,4.00320256204964,3.11502471817302,4.11015207562679,9000,9100,8900,1100,1250,1500,1625,,1650,1625,1155,1200,1650,
2017-11-30,Maryland,24684,135000,219000,350000,494900,765000,299900,227000,269900,310000,3.12597686777117,2.88699234844026,3.14465408805031,10000,6000,10000,1399,1505,1719,2000,3100,1695,1595,1100,1502,1700,1670
2017-11-30,Massachusetts,16750,299000,329700,375000,550000,639000,419900,399499,349900,425000,2.9857430934438,2.77893572129001,3.06444652908068,10000,10000,10000,1975,2300,2750,3500,4200,2500,2400,2395,2350,2500,1700
